id,name,type,cuisine,city,street,postcode,website,latitude,longitude,status,master_id
48,DI Dining Facility,restaurant,NaN,Kent,Janik Drive,44243,https://www.kent.edu/dining/design-innovation-dining,41.14998,-81.3467233,valid,
49,Penn Station,fast_food,sandwich,Kent,North Willow Street,44240,NaN,41.1543431,-81.3526364,valid,
50,Bruno's Authentic Pizza,restaurant,pizza,Kent,North Willow Street,44240,NaN,41.1545653,-81.3523579,valid,
51,Summit Street Cafe,restaurant,ice_cream,Kent,Passenger Pickup And Drop Off,44243,https://www.kent.edu/dining/summit-street-cafe-1,41.141413,-81.3402224,valid,
52,snackshop,cafe,sandwich,Kent,Morris Road,44240,NaN,41.1472973,-81.3482523,valid,
53,Flipside,restaurant,burger,Hudson,Village Way,44326,NaN,41.241447,-81.4427605,valid,
54,One Red Door,restaurant,american,Hudson,Library Street,44326,NaN,41.2414453,-81.4429141,valid,
55,Swensons,restaurant,burger,Stow,Kent Road,44262,NaN,41.1549171,-81.400949,valid,
118,Wendy's,fast_food,burger,Shalersville,Ohio Turnpike,44255,NaN,41.244692,-81.1760991,valid,
59,Laziza,restaurant,israeli;mediterranean,Kent,East Erie Street,44240,http://www.yourlaziza.com/,41.1528204,-81.3565359,valid,
67,kevin o'briens,pub,NaN,Akron,Palmetto Avenue,44301,NaN,41.038955,-81.5265234,valid,
68,Stadium Pub,bar,NaN,Akron,Palmetto Avenue,44301,NaN,41.0392082,-81.5265165,valid,
70,Bruegger's Bagels,fast_food,bagel,Hudson,Milford Drive,44236,NaN,41.2396995,-81.4453315,valid,
71,Tree City Coffee,cafe,coffee_shop,Kent,East Erie Street,44240,NaN,41.1528372,-81.3571555,valid,
73,Bricco,restaurant,italian,Kent,East Erie Street,44240,NaN,41.1525332,-81.3567518,valid,
74,Barflyy,restaurant,burger,Kent,Barflyy Patio,44240,NaN,41.1525483,-81.3572834,valid,
75,Fresco,restaurant,mexican,Kent,East Erie Street,44240,NaN,41.1525315,-81.3579691,valid,
76,Buffalo Wild Wings,restaurant,wings,Kent,East Main Street,44266,NaN,41.1536252,-81.3566513,valid,
80,Georgio's,restaurant,pizza,Kent,East Erie Street,44240,NaN,41.1525594,-81.3574648,valid,
84,Panini's,pub,sandwich,Kent,Paninis Patio,44240,https://paninisgrill.com/,41.1516279,-81.3579994,valid,
85,101 Bottles of Beer on the Wall,bar,NaN,Kent,North Willow Street,44240,NaN,41.1544382,-81.3527689,valid,
90,Burrito-Del-Rey,fast_food,mexican,Kent,Midway Drive,44243,https://www.kent.edu/dining/prentice-hall,41.1512356,-81.343008,valid,
91,Buffalo Wild Wings,restaurant,wings,Akron,East Exchange Street,44306,NaN,41.0763204,-81.5220363,valid,
93,Pad Thai,restaurant,sushi;thai,Akron,East Exchange Street,44306,NaN,41.0762232,-81.5217174,valid,
94,The Bakery at Hattie's Cafe,bakery,NaN,Akron,South Main Street,44308,NaN,41.0795669,-81.5197563,valid,
95,The Lockview,restaurant,NaN,Akron,South Main Street,44308,NaN,41.0797737,-81.519605,valid,
96,Baxter's,pub,NaN,Akron,South Main Street,44308,NaN,41.079839,-81.5195569,valid,
102,D.P. Dough Akron,restaurant,NaN,Akron,East Exchange Street,44306,NaN,41.07609,-81.5214425,valid,
103,Eddies Cheesesteak,fast_food,NaN,Akron,East Bowery Street,44308,NaN,41.0812479,-81.5185982,valid,
104,Nuevo,restaurant,NaN,Akron,East Mill Street,44308,NaN,41.0821759,-81.5169822,valid,
105,Hudson's Restaurant,restaurant,american,Hudson,North Main Street,44236,NaN,41.2410705,-81.4406484,valid,
106,Kepner's Tavern,bar,NaN,Hudson,North Main Street,44236,NaN,41.2411583,-81.4406484,valid,
107,Downtown 140,restaurant,NaN,Hudson,North Main Street,44236,NaN,41.2419072,-81.4406414,valid,
108,Open Door Coffee Co.,cafe,coffee_shop,Hudson,Clinton Street,44236,NaN,41.2422057,-81.4406375,valid,
109,The Boulevard Tavern,bar,NaN,Cuyahoga Falls,Chestnut Boulevard,44223,NaN,41.1292955,-81.4893473,valid,
110,Chestnut Beer Garden,bar,NaN,Cuyahoga Falls,Chestnut Boulevard,44223,NaN,41.1292722,-81.489673,valid,
111,Mickey's In the Valley,pub,NaN,Akron,Weathervane Lane,44313,NaN,41.1369148,-81.5531724,valid,
112,Cal's Restaurant and Pizza,restaurant,NaN,Garrettsville,Windham Street,44231,NaN,41.2781072,-81.0900104,valid,
113,Jimmy John's,fast_food,sandwich,Drakesburg,Ohio Turnpike,NaN,NaN,41.2423121,-81.1778012,valid,
114,Jimmy John's,fast_food,sandwich,Mantua,Ohio Turnpike,44255,https://locations.jimmyjohns.com/oh/mantua/sandwiches-4299.html,41.2448131,-81.1759212,valid,
115,Freshëns,fast_food,juice;salad,Drakesburg,Ohio Turnpike,NaN,NaN,41.2423717,-81.177711,valid,
116,Freshëns,fast_food,juice;salad,Shalersville,Ohio Turnpike,44255,NaN,41.2447526,-81.1760101,valid,
117,Wendy's,fast_food,burger,Drakesburg,Ohio Turnpike,NaN,NaN,41.2424312,-81.1776209,valid,
125,Hartville Kitchen,restaurant,NaN,NaN,Fichtner Trail,44632,https://www.hartvillekitchen.com/,40.9721819,-81.3601205,valid,
126,Hungry Howie's,fast_food,pizza,Kent,East Main Street,44242,NaN,41.1537027,-81.3363531,valid,
127,Little Caesars,fast_food,pizza,Kent,East Main Street,44242,NaN,41.1545238,-81.3352562,valid,
128,Evergreen Buffet,restaurant,chinese,Kent,East Main Street,44242,NaN,41.1550385,-81.3339994,valid,
129,East of Chicago Pizza,fast_food,pizza,Kent,East Main Street,44242,NaN,41.1550303,-81.3339182,valid,
130,Wild Papaya,restaurant,thai,Kent,East Main Street,44242,NaN,41.1550344,-81.3337342,valid,
131,Juice And Smoothie Bar,fast_food,NaN,Kent,East Main Street,44242,NaN,41.1543005,-81.3318853,valid,
133,China City,restaurant,chinese,Kent,Cherry Street,44240,NaN,41.1398047,-81.3593519,valid,
135,Venice Cafe,bar,NaN,Kent,Franklin Avenue,44240,NaN,41.1528386,-81.3589169,valid,
136,Erie Street Kitchen,restaurant,NaN,Kent,West Erie Street,44240,NaN,41.1528396,-81.3587714,valid,
137,The Sideline,fast_food,american,Kent,Summit Road,44266,NaN,41.1392415,-81.3147062,valid,
138,The Sideline,fast_food,american,Kent,Summit Road,44266,NaN,41.138866,-81.3146988,valid,
148,Firehouse,bar,NaN,NaN,Kurtz Place,44312,NaN,41.0032471,-81.4087426,valid,
151,Cellar Door Coffee Company,cafe,coffee_shop,Garrettsville,Water Street,44231,NaN,41.2839904,-81.0966419,valid,
152,Sean's Pub,pub,NaN,Garrettsville,Main Street,44231,NaN,41.2849015,-81.0977169,valid,
154,Silver Crik Saloon,bar,NaN,Garrettsville,Main Street,44231,NaN,41.2845508,-81.0978579,valid,
155,Lucky Dragon,restaurant,chinese,Garrettsville,Main Street,44231,NaN,41.2843178,-81.0974685,valid,
156,Fresh Start Diner,restaurant,diner,Garrettsville,Main Street,44231,NaN,41.2844756,-81.0977918,valid,
158,Italian Garden,restaurant,pizza,Garrettsville,Main Street,44231,NaN,41.2847028,-81.0980689,valid,
159,Jersey Mike's Subs,fast_food,sandwich,Hudson,Milford Drive,44236,https://www.jerseymikes.com/2061/hudson-oh,41.2387285,-81.4464323,valid,
165,Arby's,fast_food,sandwich,Akron,Allyn Street,44311,https://www.arbys.com/locations/us/oh/akron/292-e-exchange-street/store-8088/,41.0726441,-81.5127414,valid,
167,Cinnabon,fast_food,dessert,North Canton,Lauby Road,44720,NaN,40.9155091,-81.4366817,valid,
170,LongHorn Steakhouse,restaurant,steak_house,Alliance,Westwood Court,44601,NaN,40.9031853,-81.1393372,valid,
171,Strickland,ice_cream,NaN,Cuyahoga Falls,Bailey Road,44221,NaN,41.1462429,-81.4740284,valid,
175,Don Poncho's,restaurant,tex-mex,Alliance,West State Street,44601,https://www.donpanchostexmexgrill.com/,40.9027404,-81.1407417,valid,
177,Rey's Bar & Grill,restaurant,american,Alliance,Westwood Street,44601,https://www.reys62.com/,40.9026589,-81.1411764,valid,
179,Buffalo Wild Wings,restaurant,wings,Alliance,West State Street,44601,NaN,40.9012084,-81.110174,valid,
181,East of Chicago Pizza,restaurant,pizza,Alliance,Fairview Place,44601,NaN,40.902173,-81.1218239,valid,
182,Bob's Pizza,restaurant,pizza;wings;american,Randolph,US 224,44265,NaN,41.0306905,-81.2487085,valid,
188,Johnny J's Pub,bar,NaN,Portage Lakes,Manchester Road,44216,NaN,41.0090935,-81.5543155,valid,
189,Dav's Creamery,ice_cream,NaN,Portage Lakes,State Road,44319,NaN,40.9971912,-81.5569864,valid,
191,Heggy's,confectionery,NaN,Alliance,Center Avenue,44601,NaN,40.9016163,-81.1248583,valid,
196,Beef 'O' Brady's,restaurant,NaN,Stow,Darrow Road,44236,NaN,41.1658249,-81.4409098,valid,
197,Golden Place,restaurant,chinese,Tallmadge,Erie Road,44278,NaN,41.1005768,-81.4375317,valid,
198,Jersey Mike's Subs,fast_food,sandwich,Alliance,West State Street,44601,https://www.jerseymikes.com/2069/alliance-oh,40.9012221,-81.1109078,valid,
199,Pavonas Pizza,restaurant,pizza,Akron,Sand Run Road,44313,NaN,41.1183593,-81.5878459,valid,
200,Caporalettis pizza,restaurant,pizza,Rootstown Township,SR 44,44272,NaN,41.10589,-81.2412798,valid,
202,Fred's Dinner,restaurant,NaN,Akron,Blanding Avenue,44310,NaN,41.0961914,-81.4884606,valid,
204,Starbucks,cafe,coffee_shop,Akron,Carroll Street,44325,https://www.starbucks.com/store-locator/store/8933/university-of-akron-student-un-303-carroll-st-akron-oh-443250016-us,41.0756305,-81.5117943,valid,
205,Union Market,restaurant,NaN,Akron,Carroll Street,44325,NaN,41.0757255,-81.5124596,valid,
208,Auntie Anne's,fast_food,pretzel,Akron,Carroll Street,44325,NaN,41.0757619,-81.5129587,valid,
210,Penn Station,fast_food,sandwich,Akron,East Exchange Street,44306,NaN,41.072871,-81.5133278,valid,
211,Panda,fast_food,NaN,Akron,East Exchange Street,44306,NaN,41.0728528,-81.5132759,valid,
212,Pulp,fast_food,NaN,Akron,East Exchange Street,44306,NaN,41.0728349,-81.5132238,valid,
213,Bubbles & Puffles,ice_cream,NaN,Akron,East Exchange Street,44306,NaN,41.0727664,-81.513039,valid,
216,The Pub,restaurant,NaN,Kent,The Pub Patio,44240,NaN,41.1504636,-81.3598898,valid,
218,Piada,restaurant,italian,Akron,North Hawkins Avenue,44313,NaN,41.1110229,-81.5695716,valid,
219,Remarkable Diner,restaurant,NaN,Barberton,Fairview Avenue,44203,NaN,41.0227746,-81.589248,valid,
220,Little Caesars,fast_food,pizza,Barberton,Robinson Avenue,44203,https://littlecaesars.com/en-us/store/11196/,41.0100961,-81.5876108,valid,
222,China Buffet,restaurant,NaN,Alliance,Ansley Street,44601,NaN,40.9010571,-81.1516082,valid,
341,Handel's Homemade Ice Cream,ice_cream,NaN,Akron,East Market Street,44312,NaN,41.065282,-81.4812452,valid,
229,Burger Hut,restaurant,burger,Alliance,North Union Avenue,44601,NaN,40.929107,-81.1055477,valid,
230,Subway,fast_food,sandwich,Rootstown Township,SR 44,44272,NaN,41.1064881,-81.2432465,valid,
231,China Dragon,restaurant,chinese,Rootstown Township,Tallmadge Road,44272,NaN,41.0997107,-81.2438146,valid,
232,Angelo's Pizzeria,restaurant,pizza,Rootstown Township,Tallmadge Road,44272,NaN,41.099398,-81.2427975,valid,
235,Old Caralina BBQ,restaurant,barbecue,Alliance,West State Street,44601,NaN,40.9015015,-81.1172941,valid,
237,Hamburger Station,fast_food,NaN,Akron,Canton Road,44685,NaN,41.044271,-81.4372077,valid,
242,Arnie's,bar,NaN,Akron,West Market Street,44333,NaN,41.1094699,-81.5699183,valid,
243,Hopping Frog Brewery,bar,NaN,Akron,East Waterloo Road,46305,NaN,41.0246552,-81.4676666,valid,
244,Mucky Duck Brewery,bar,NaN,Green,South Main Street,44319,NaN,40.9778032,-81.5215715,valid,
250,Hungry Howie's,fast_food,pizza,Akron,East Waterloo Road,44319,NaN,41.0285029,-81.5136278,valid,
252,Butcher and Sprout,pub,NaN,Cuyahoga Falls,Prospect Avenue,44221,NaN,41.1307728,-81.4840025,valid,
253,Akronym Brewing,bar,NaN,Akron,East Market Street,44309,NaN,41.0846999,-81.5160181,valid,
255,Great Lakes Brewing Co.,pub,NaN,North Canton,Lauby Road,44720,NaN,40.9147727,-81.4366938,valid,
256,Arby's,fast_food,sandwich,North Canton,Lauby Road,44720,NaN,40.9148929,-81.4366926,valid,
257,Subway,fast_food,sandwich,North Canton,Lauby Road,44720,NaN,40.9147541,-81.4364347,valid,
258,JJ's Sport Bar,pub,NaN,North Canton,Lauby Road,44720,NaN,40.9147559,-81.4363866,valid,
259,Buckhead Grill,restaurant,NaN,North Canton,Lauby Road,44720,NaN,40.9148058,-81.4364309,valid,
260,The Eye Opener,restaurant,NaN,Akron,West Market Street,44333,NaN,41.1096001,-81.5701619,valid,
262,Wingstop,restaurant,wings,Akron,West Market Street,44333,NaN,41.1097246,-81.5704076,valid,
265,Tres Potrillos,restaurant,mexican,Tallmadge,East Avenue,44278,NaN,41.1012003,-81.4379721,valid,
274,Chill,ice_cream,NaN,Akron,Maiden Lane,44309,NaN,41.0857839,-81.5157225,valid,
277,The Brick Oven Brew Pub,pub,pizza,Akron,Woodmere Avenue,44312,NaN,41.0472351,-81.4374168,valid,
278,Pizza Pan,restaurant,pizza,Akron,Woodmere Avenue,44312,NaN,41.0475066,-81.4375506,valid,
279,Los Girasoles,restaurant,mexican,Akron,Merriman Road,44313,NaN,41.1336154,-81.5505767,valid,
280,Zap Zap Sushi,restaurant,NaN,Akron,North Portage Path,44313,NaN,41.1329096,-81.5490618,valid,
283,Handel's,ice_cream,NaN,Akron,Eastwood Avenue,44278,NaN,41.084692,-81.4444259,valid,
284,Molly's Cafe,cafe,NaN,Akron,North Portage Path,44303,https://www.stanhywet.org/shop-dine,41.118767,-81.5490768,valid,
288,Munchy’s,bar,NaN,Alliance,East Summit Street,44601,NaN,40.9149239,-81.0869238,valid,
290,Jade Dragon,restaurant,chinese,Akron,East Exchange Street,44306,NaN,41.0718881,-81.4932319,valid,
304,Old Carolina,restaurant,barbecue,Stow,Kent Road,44334,NaN,41.1557087,-81.4071594,valid,
305,sweetFrog,ice_cream,frozen_yogurt,Stow,Graham Road,44224,NaN,41.1652591,-81.4055753,valid,
310,Arby's,fast_food,sandwich,Alliance,Miller Avenue,44601,https://www.arbys.com/locations/us/oh/alliance/130-w-state-st/store-8148/,40.9013373,-81.1078536,valid,
311,Bogo pizza,fast_food,pizza,Alliance,West State Street,44601,NaN,40.9012131,-81.1107928,valid,
312,Hot Head Burritos,fast_food,mexican,Alliance,West State Street,44601,NaN,40.9012156,-81.110691,valid,
313,Chinese Food,restaurant,chinese,Kent,East Main Street,44242,NaN,41.1557543,-81.3329402,valid,
314,Laundry 101,bar,NaN,Kent,East Main Street,44242,NaN,41.1556495,-81.332948,valid,
315,Robeks,fast_food,NaN,Akron,West Market Street,44333,NaN,41.109193,-81.5688153,valid,
316,The Shak,restaurant,diner,NaN,Gaskill Drive Northeast,44601,NaN,40.9403837,-81.1158541,valid,
317,New York style pizza,restaurant,NaN,Akron,East Glenwood Avenue,44310,NaN,41.096927,-81.5027769,valid,
318,sunrise kitchen,restaurant,NaN,Stow,Akron Expressway,44221,http://sunrisekitchenonline.com,41.1651655,-81.4758347,valid,
321,Chilling Station,ice_cream,NaN,Mantua,Painesville Ravenna Road,44255,https://chillingstation.net/,41.2789038,-81.2248456,valid,
322,Jake's Eats,restaurant,NaN,Mantua,Prospect Street,44255,JakesEats.com,41.2818131,-81.2236849,valid,
323,italiano's,restaurant,italian,Mantua,Franklin Street,44255,NaN,41.2831573,-81.2238292,valid,
327,Marco's Pizza,restaurant,pizza,Cuyahoga Falls,5th Street,44221,NaN,41.1370325,-81.4885311,valid,
332,The Blue Door Cafe & Bakery,cafe,NaN,Cuyahoga Falls,Broad Boulevard,44223,NaN,41.1341837,-81.5089019,valid,
337,Imperial Woc,restaurant,chinese,Akron,West Market Street,44333,NaN,41.1126254,-81.5756476,valid,
340,New Baltimore,ice_cream,NaN,NaN,Pontius Street Northeast,44601,NaN,40.9850039,-81.2492337,valid,
343,Royal Star Diner,restaurant,diner,Sebring,South 15th Street,44672,NaN,40.9193467,-81.0195326,valid,
350,Restoration 44 Coffee Company,cafe,coffee_shop,Mantua,Painesville Ravenna Road,44255,https://www.r44coffee.com/,41.2822735,-81.2244218,valid,
351,The Barrel Room,bar,NaN,NaN,Cleveland Avenue Northwest,44685,NaN,40.900855,-81.4065229,valid,
352,Subway,fast_food,sandwich,Alliance,West Oxford Street,44601,NaN,40.9177109,-81.1062099,valid,
353,Doug's classic 57,restaurant,diner,Alliance,Stark Drive,44601,NaN,40.9014561,-81.1161786,valid,
356,Danny Boys,restaurant,NaN,Tallmadge,South Avenue,44278,NaN,41.1002217,-81.4404245,valid,
358,R. Shea Brewing,bar,NaN,Akron,West Bartges Street,44307,NaN,41.0707078,-81.5277386,valid,
366,Romeo's Pizza,fast_food,pizza,Akron,West Market Street,44333,NaN,41.1181729,-81.5881569,valid,
367,750 ml Wines,bar,NaN,Akron,West Market Street,44333,NaN,41.1183184,-81.5882428,valid,
368,West Side Bakery,cafe,NaN,Akron,Overwood Road,44313,NaN,41.1186417,-81.5886759,valid,
370,A Walk in the Park Cafe,cafe,NaN,Akron,Reed Avenue,44301,NaN,41.0424226,-81.5142344,valid,
371,Park Place Pub,pub,NaN,Akron,Aster Avenue,44301,NaN,41.0420605,-81.5144463,valid,
372,Gourmet Kitchen,restaurant,chinese,Akron,Kenmore Boulevard,44314,NaN,41.0428424,-81.5597838,valid,
374,Jimmy Bigg's,restaurant,NaN,Cuyahoga Falls,State Road,44223,NaN,41.1333953,-81.5081496,valid,
376,Alexander Pierce,restaurant,NaN,Akron,East Market Street,44304,NaN,41.0747217,-81.4925828,valid,
377,The Rabbit Hole,pub,NaN,Akron,Merriman Road,44313,NaN,41.1333076,-81.5494668,valid,
378,First Watch,restaurant,american;breakfast,Cuyahoga Falls,Portage Trail,44223,NaN,41.1487113,-81.5079394,valid,
379,Ray's Pub,pub,NaN,Akron,West Market Street,44333,NaN,41.0965865,-81.5430305,valid,
380,Lil' Bit Cafe,cafe,NaN,Akron,Kenmore Boulevard,44314,NaN,41.0430344,-81.5593389,valid,
381,KC's Dugout,restaurant,NaN,Akron,East Archwood Avenue,44306,NaN,41.0476012,-81.4796744,valid,
382,Luigi's,fast_food,pizza,Barberton,5th Street Southeast,44203,NaN,41.0034904,-81.5897554,valid,
383,Main Street Saloon,restaurant,NaN,Akron,East Archwood Avenue,44306,NaN,41.0465797,-81.5272782,valid,
384,Hiachi xpress,fast_food,NaN,Akron,West Mapledale Avenue,44301,NaN,41.0458112,-81.5276219,valid,
385,IDO Bar & Grill,restaurant,NaN,Akron,East Ido Avenue,44301,NaN,41.0450382,-81.5271331,valid,
386,Klein Seafood,restaurant,NaN,Akron,Grant Street,44301,NaN,41.0535688,-81.5186308,valid,
387,North Side Saloon,restaurant,NaN,Akron,East Cuyahoga Falls Avenue,44310,NaN,41.1147273,-81.4962759,valid,
388,Farmer Boy,restaurant,NaN,Akron,East Cuyahoga Falls Avenue,44310,NaN,41.1137376,-81.4968197,valid,
389,Rasiccis Pizza & Chicken,restaurant,NaN,Akron,East Cuyahoga Falls Avenue,44310,NaN,41.1133582,-81.5005487,valid,
392,Hungry Howie's,fast_food,pizza,Mogadore,North Cleveland Avenue,44260,NaN,41.0518905,-81.3926581,valid,
393,Sam's Tavern,bar,NaN,Mogadore,South Cleveland Avenue,44260,NaN,41.0492218,-81.3933864,valid,
394,Mariachi Coco's,restaurant,NaN,Akron,Merriman Road,44313,NaN,41.1335189,-81.5503107,valid,
400,Rally's,fast_food,burger,Akron,East Waterloo Road,44301,NaN,41.0291593,-81.5099689,valid,
402,Italo's,restaurant,pizza,Akron,Brown Street,44301,NaN,41.0297021,-81.5108715,valid,
403,Harvey Walllbangers,bar,NaN,Akron,Brown Street,44301,NaN,41.0294223,-81.5102211,valid,
406,Namaste Cuisine,restaurant,NaN,Akron,East Cuyahoga Falls Avenue,44310,NaN,41.1093319,-81.5077662,valid,
408,The Hill Pub,bar,NaN,Akron,East Cuyahoga Falls Avenue,44310,NaN,41.1108688,-81.505098,valid,
409,Dontinos,restaurant,italian,Akron,East Cuyahoga Falls Avenue,44310,NaN,41.1138318,-81.4990242,valid,
413,Manny's Pub,bar,NaN,Akron,Canton Road,44685,NaN,41.0459938,-81.437269,valid,
414,Mr. Hero,fast_food,NaN,Akron,Wedgewood Drive,44312,NaN,41.0494199,-81.4384384,valid,
415,New Ming Home,restaurant,chinese,Akron,Wedgewood Drive,44312,http://www.newminghomeellet.com,41.0493517,-81.4384317,valid,
416,Molly Brown's Kitchen,restaurant,NaN,Akron,Wedgewood Drive,44312,NaN,41.0492713,-81.4384519,valid,
419,Pandora's Cupcakes,bakery,NaN,Tallmadge,North Avenue,44278,NaN,41.1048907,-81.4403046,valid,
420,Wally Waffle,restaurant,breakfast,Tallmadge,North Avenue,44278,NaN,41.1048933,-81.4404119,valid,
422,China Star,restaurant,chinese,Akron,Copley Road,44321,NaN,41.0841554,-81.5690714,valid,
424,LampPost,restaurant,NaN,Akron,East Market Street,44305,NaN,41.0589667,-81.4519172,valid,
426,ALa Loma,restaurant,mexican,Akron,Darrow Road,44305,NaN,41.0761596,-81.4414465,valid,
429,Lee Angelo's,restaurant,NaN,Akron,West Exchange Street,44322,NaN,41.0961076,-81.5510958,valid,
430,Rocco's Pizza,restaurant,NaN,Cuyahoga Falls,Portage Trail,44221,NaN,41.142546,-81.4963239,valid,
431,East of Chicago Pizza,fast_food,pizza,Akron,West Market Street,44333,NaN,41.1090598,-81.5685652,valid,
434,Debouaire's ultra lounge,bar,NaN,Akron,Palmetto Avenue,44306,NaN,41.0388097,-81.4908502,valid,
437,Dairy Queen,restaurant,NaN,Akron,East Wilbeth Road,44306,NaN,41.0400774,-81.5017949,valid,
438,Bar-B-Q Boss,restaurant,NaN,Akron,Grace Avenue,44320,NaN,41.0845663,-81.5517209,valid,
440,Stevos Tavern,bar,NaN,Akron,The Brooklands Street,44305,NaN,41.0722849,-81.4568062,valid,
441,WingStreet,fast_food,wings,Tallmadge,South Avenue,44278,NaN,41.0864056,-81.4409975,valid,
442,Artisan Coffee,cafe,coffee_shop,Akron,West Market Street,44313,NaN,41.1107478,-81.5713198,valid,
443,Valley Wings,restaurant,NaN,Akron,Campbell Street,44307,NaN,41.0693109,-81.5411986,valid,
444,Sports Drink,bar,NaN,Akron,Copley Road,44321,NaN,41.0840194,-81.5738967,valid,
445,Taqueria Treas Amigos,restaurant,mexican,Akron,Copley Road,44321,NaN,41.0840154,-81.5741408,valid,
446,Fire & Ice,restaurant,NaN,Akron,Hillman Road,44312,NaN,41.0436255,-81.4575485,valid,
447,Dilly's,restaurant,NaN,Akron,Triplett Boulevard,44316,https://www.doubledilly.com/,41.043607,-81.4581879,valid,
448,Oldies & Goodies Family Diner,restaurant,NaN,Akron,Massillon Road,44312,NaN,41.0439436,-81.4625186,valid,
449,Jack's Happy Landing,restaurant,NaN,Akron,Massillon Road,44312,NaN,41.044112,-81.4625207,valid,
452,Menches Brothers,fast_food,burger,Green,Corporate Woods Circle,44685,NaN,40.9605964,-81.4670176,valid,
455,Lucky Star,restaurant,chinese,Green,Corporate Woods Circle,44685,NaN,40.9603995,-81.4666026,valid,
456,"Peace, Love, & Little Donuts",fast_food,donut,Green,Corporate Woods Circle,44685,NaN,40.9603744,-81.4664559,valid,
458,EuroGyro,fast_food,NaN,Portage Lakes,Lakota Avenue,44319,NaN,41.0027482,-81.5241706,valid,
459,Tonix,bar,NaN,Portage Lakes,Falcon Avenue,44319,NaN,41.0031095,-81.5241202,valid,
460,Northside Tavern,bar,NaN,Akron,Howard Street,44310,NaN,41.1114634,-81.5148941,valid,
464,mr Hero,fast_food,NaN,Akron,South Hawkins Avenue,44314,NaN,41.066496,-81.5691639,valid,
465,New Ming,restaurant,chinese,Akron,Al-Kaf Way,44320,NaN,41.0658549,-81.5701711,valid,
468,A-Town,restaurant,NaN,Alliance,West State Street,44601,NaN,40.9022651,-81.1371043,valid,
469,ShawarmaBrothers,fast_food,NaN,Cuyahoga Falls,21st Street,44223,NaN,41.1470159,-81.5045817,valid,
470,Wing Stop,fast_food,NaN,Cuyahoga Falls,Portage Trail,44223,NaN,41.1477551,-81.5057974,valid,
471,Smoothie King,fast_food,juice,Cuyahoga Falls,Portage Trail,44223,NaN,41.1477693,-81.5058263,valid,
472,tropical Smoothis Cafe,fast_food,juice,Cuyahoga Falls,Portage Trail,44223,NaN,41.1482727,-81.5073082,valid,
473,Poke,fast_food,NaN,Cuyahoga Falls,Portage Trail,44223,NaN,41.1482767,-81.5074155,valid,
474,Aladdin's Eatery,restaurant,lebanese,Cuyahoga Falls,Portage Trail,44223,NaN,41.1485782,-81.507278,valid,
475,Poallotta's Pastries,bakery,NaN,Cuyahoga Falls,Byrd Avenue,44223,NaN,41.1449567,-81.5077863,valid,
476,East of Chicago Pizza,fast_food,NaN,Cuyahoga Falls,State Road,44223,NaN,41.1447739,-81.5082107,valid,
477,SeoulGarden,restaurant,korean,Cuyahoga Falls,Maitland Avenue,44223,NaN,41.1433535,-81.5082081,valid,
478,Molly Brown's,cafe,NaN,Cuyahoga Falls,State Road,44223,NaN,41.1414494,-81.5082059,valid,
479,Domenic's Pub,bar,NaN,Cuyahoga Falls,State Road,44223,NaN,41.1410134,-81.5082343,valid,
480,Lacci's Place,fast_food,NaN,Cuyahoga Falls,State Road,44223,NaN,41.1407503,-81.508204,valid,
482,Asian Market,restaurant,korean,Cuyahoga Falls,State Road,44223,NaN,41.1398999,-81.5082121,valid,
483,Chen Garden,fast_food,chinese,Cuyahoga Falls,Ohio Avenue,44223,NaN,41.1355335,-81.5081558,valid,
484,Everest,restaurant,indian,Cuyahoga Falls,State Road,44223,NaN,41.1351558,-81.5081712,valid,
485,Little Caesars,fast_food,pizza,Cuyahoga Falls,State Road,44223,https://littlecaesars.com/en-us/store/8461/,41.1298335,-81.5087277,valid,
486,R's Pub,bar,NaN,Cuyahoga Falls,Grant Avenue,44223,NaN,41.1263949,-81.5076904,valid,
487,Vine Valley,restaurant,NaN,Akron,North Portage Path,44313,NaN,41.1342569,-81.5486371,valid,
488,Quarter Up,bar,NaN,Akron,North Portage Path,44313,NaN,41.134363,-81.5486041,valid,
489,Noisy Oyster,restaurant,NaN,Akron,North Portage Path,44313,NaN,41.1318991,-81.5489893,valid,
490,Sushi Asia Gourmet,restaurant,NaN,Akron,North Portage Path,44313,NaN,41.1321992,-81.5486789,valid,
524,Roma Pizzeria,restaurant,NaN,Mogadore,Mogadore Road,44260,NaN,41.0513279,-81.3987706,valid,
525,The Park,bar,NaN,Akron,Forest Park Boulevard,44312,NaN,41.053256,-81.4216304,valid,
528,Aida's Bakery,bakery,NaN,NaN,Andrews Street Northwest,44632,NaN,40.9750857,-81.3610707,valid,
529,Brimfield Bread Oven,bakery,NaN,Brimfield,State Route 43,44240,NaN,41.097209,-81.3457545,valid,
533,Crave,restaurant,NaN,Akron,West Bowery Street,44308,NaN,41.0811159,-81.5192506,valid,
535,Sweet Mary's,bakery,NaN,Akron,Wheeler Lane,44308,NaN,41.0820108,-81.516278,valid,
536,Hamad's on Main,food_court,NaN,Akron,South Main Street,44308,NaN,41.0816058,-81.5181979,valid,
553,Your Pizza Restaurant,restaurant,pizza,Alliance,East Summit Street,44601,NaN,40.9150919,-81.1054931,valid,
563,Diana Coffee,cafe,coffee_shop,Akron,South Broadway Street,44311,NaN,41.0677739,-81.5242986,valid,
